transactionHash,fromAddress,fromLabel,fromIsContract,toAddress,toLabel,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
6a43538ed253285d0091fe719c73143e403fadfc32d75f33e345df4769be0507,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qxmavkvq4fv7q4t58sh597z9cafayr0fqngjw9c,BlackRock: IBIT Bitcoin ETF (bc1qx),false,,inflow,2024-07-06T21:26:49Z,850999,00000000000000000000d06f31eee69622bffb77a2c4a52a6cce3d7b290197c1,Bitcoin,BTC,8,0.00000546,bitcoin,0.31638516,bitcoin
386bccc2bc6b9c3ea3dddab255c1fff4801a0a5583c7061dab160e31870d8312,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qgs4l0n8gzrtps3hkzf8lm3h9eju3hkllyt6a29,BlackRock: IBIT Bitcoin ETF (bc1qg),false,,inflow,2024-07-06T21:26:49Z,850999,00000000000000000000d06f31eee69622bffb77a2c4a52a6cce3d7b290197c1,Bitcoin,BTC,8,0.00000546,bitcoin,0.31638516,bitcoin
d6aa9e7469bc090d2a7f7ef7a171202a1f6f822ed8cce276fbd4f4d6d27b6b0b,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q5xtens0fjn7dfgq6dn66j3s2kn7dxhkupp5d63,BlackRock: IBIT Bitcoin ETF (bc1q5),false,,inflow,2024-07-06T21:26:49Z,850999,00000000000000000000d06f31eee69622bffb77a2c4a52a6cce3d7b290197c1,Bitcoin,BTC,8,0.00000546,bitcoin,0.31638516,bitcoin
95f5261a587041d35f606b77a3a90862296b1ef858add2d0f6c773034c029c00,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,12jdkCmUD9pQVT1UhMDnasd6ycmh2aGQku,BlackRock: IBIT Bitcoin ETF (12jdk),false,,inflow,2024-07-06T21:14:28Z,850997,0000000000000000000017f3ef4eebfba69be7b510d60b830a2e8f80b8aef8a8,Bitcoin,BTC,8,0.00000546,bitcoin,0.31780476,bitcoin
bf8906fe5d35b6ec449f3e3ce9da58fdd0521be970fdf329fa66f76128417701,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qmemdfsrj3x23mcwsu5k9ev7qs6z4f362pqhke0,BlackRock: IBIT Bitcoin ETF (bc1qm),false,,inflow,2024-07-06T21:14:28Z,850997,0000000000000000000017f3ef4eebfba69be7b510d60b830a2e8f80b8aef8a8,Bitcoin,BTC,8,0.00000546,bitcoin,0.31780476,bitcoin
a278d586eced22a66989cb8c80194bdd1f98ee40ff7b1b985323b0ff4fe11300,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q8ppezcsvpd0r9vukhnxhg2p569njlkqdc3q5m4,BlackRock: IBIT Bitcoin ETF (bc1q8),false,,inflow,2024-07-06T21:14:28Z,850997,0000000000000000000017f3ef4eebfba69be7b510d60b830a2e8f80b8aef8a8,Bitcoin,BTC,8,0.00000546,bitcoin,0.31780476,bitcoin
a560bc6d7a6dc6128afed7049c18e31074284b35b2087d86f04e62dc8db3af83,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qznrhwvxuc6k3j8daf3n7cd84nyewc899ky404x,BlackRock: IBIT Bitcoin ETF (bc1qz),false,,inflow,2024-07-03T15:27:43Z,850548,00000000000000000000b2c2530986269bf31a8dc7016001a9ae15c64e18583e,Bitcoin,BTC,8,227.69778851,bitcoin,13754768.00831208,bitcoin
72dc4c2d0cc1f208fb8231ae761c00f0303513440e862af164135036b5fceda4,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1q47yee7czycyqhspknqetehj6pnd9qezutspkw0,BlackRock: IBIT Bitcoin ETF (bc1q4),false,,inflow,2024-07-01T16:35:04Z,850258,00000000000000000000e0cb922c828f12cbd564bebd7874aaa1d5addcacb0a8,Bitcoin,BTC,8,600,bitcoin,37867200,bitcoin
d79d44b585acdcae051829223c67c63ffd096c8a35e77349ba5f40888c97b6bc,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1q02drwj04rheg269nafn6yks3xz8u7wl9c8dyxr,BlackRock: IBIT Bitcoin ETF (bc1q0),false,,inflow,2024-07-01T16:29:16Z,850257,00000000000000000001405f39fdee6f3bfa405162c90831ebb9103db3f0fcc2,Bitcoin,BTC,8,166.21069508,bitcoin,10490886.65205944,bitcoin
3ce8e0157c8f57a6a97493ef3f71fef61ec3f0be725d1d8e87983e72e0863a6f,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1q6sty3g8ff965rznzwg0shxez5mkyhcx0alhds0,BlackRock: IBIT Bitcoin ETF (bc1q6),false,,inflow,2024-07-01T16:29:16Z,850257,00000000000000000001405f39fdee6f3bfa405162c90831ebb9103db3f0fcc2,Bitcoin,BTC,8,600,bitcoin,37870800,bitcoin
3d6f371a0978be8ab3193a821a2ad5e7c5c7cb301f0901aba1eacd8b16100743,"3J7cUjBZxvGRCwFBz3q23zAsnhFfZrDSSU",Coinbase Prime: Custody Gas Supplier (3J7cU),false,bc1qwecfq77w8hfuvmqtqseudww49z5cvf0pnpt0v3,BlackRock: IBIT Bitcoin ETF (bc1qw),false,,inflow,2024-06-24T11:30:36Z,849294,00000000000000000001375e59cfa167283c8022a2c1b8695c60836e63d53d1d,Bitcoin,BTC,8,0.0000427,bitcoin,2.599149,bitcoin
61bd34d776add70f14a71f3b42b514e9c4778fa8724dce8b692a1d8860ce66ba,"bc1q32z5j9fer5sugvzrkk7t6tvrf3whp85kmftvar",BlackRock: IBIT Bitcoin ETF (bc1q3),false,bc1qwecfq77w8hfuvmqtqseudww49z5cvf0pnpt0v3,BlackRock: IBIT Bitcoin ETF (bc1qw),false,,inflow,2024-06-24T10:46:35Z,849292,000000000000000000034fbb592be7912aa1910e5c4cb62bf490c9c60c8d348c,Bitcoin,BTC,8,600.9599573,bitcoin,36752908.1085961,bitcoin
61bd34d776add70f14a71f3b42b514e9c4778fa8724dce8b692a1d8860ce66ba,bc1q32z5j9fer5sugvzrkk7t6tvrf3whp85kmftvar,BlackRock: IBIT Bitcoin ETF (bc1q3),false,"36YZXcTVLPdyapYuqXdJEt46oMVB2NrzVv,bc1qwecfq77w8hfuvmqtqseudww49z5cvf0pnpt0v3",BlackRock: IBIT Bitcoin ETF (bc1qw) (+1),false,,outflow,2024-06-24T10:46:35Z,849292,000000000000000000034fbb592be7912aa1910e5c4cb62bf490c9c60c8d348c,Bitcoin,BTC,8,603,bitcoin,36877671,bitcoin
5740437ca959fb718b6330553ee97ae8dc8da61e15aceec23eda98b62bcd1718,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qru78uvhz654zaycfy4dycyshrw37gmlrrxccvh,BlackRock: IBIT Bitcoin ETF (bc1qr),false,,inflow,2024-06-21T15:49:29Z,848919,0000000000000000000324eb8d826b5df4432f34cfe7aecdf5ea4c1bf6fa1d6a,Bitcoin,BTC,8,22.77138614,bitcoin,1444844.450583,bitcoin
a51fddddb7d6287e07ff90160d2759cebe289ed1bd2ff398f23961d873cb9151,"bc1pgjqu0e3g8mn0t5clz6eagszs20amr4mxj4yepe7qrs53qecv4uysclq8v9",bc1pgjqu0e3g8mn0t5clz6eagszs20amr4mxj4yepe7qrs53qecv4uysclq8v9,false,bc1q9yuur2h4cxjcejd897u5fgpckwqk3k0kq0wj6w,BlackRock: IBIT Bitcoin ETF (bc1q9),false,,inflow,2024-06-19T01:41:47Z,848555,00000000000000000002cddb7b1e70b7c416d69d457a62ea66d99d7e7674e34f,Bitcoin,BTC,8,0.0000033,bitcoin,0.2146815,bitcoin
189ddd76aff09c147a5b49bcea3d421f7433125c6651a0b299e7bbc2fd11164c,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qa75ery0z56kxzrn6swp3ntfvenqfuq8as2ss2e,BlackRock: IBIT Bitcoin ETF (bc1qa),false,,inflow,2024-06-17T17:31:18Z,848367,000000000000000000031ce49fcd95367a40e311d44210f87b8a56181336e87b,Bitcoin,BTC,8,22.7722843,bitcoin,1501422.2484676,bitcoin
