transactionHash,fromAddress,fromLabel,fromIsContract,toAddress,toLabel,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
5a157f649611658d2a58eeead30d4faf99bbdc746a5cb6fa00ee6b10af4d8b61,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qgh5ewlmqrhxuv8j7asfz0lehcca06r3f7cg0ad,BlackRock: IBIT Bitcoin ETF (bc1qg),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
4ccbe0f10a5b00e65425efb94bf9869157e71dfd3afc03539d8bb30742714b65,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q48l8xvjzzfav7sk89utjnlg6q648jc7qeraun5,BlackRock: IBIT Bitcoin ETF (bc1q4),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
c30a06823639cd23cb246691e9fcccb29ebb254cc537c2efbbbaaa660203266a,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qsxnm6c9hmjnct5pkvcu2sn76f7wluuhw28t2lc,BlackRock: IBIT Bitcoin ETF (bc1qs),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
652012ca58b392d6904599389175418abda931e39700461d70f811916ecc9d63,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qxrty9af6a89z88eyed2s29v7pavsc3d545xvg5,BlackRock: IBIT Bitcoin ETF (bc1qx),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
5f47caabc2f87f0c60824c40881a52aaadae891464987d2b69b587eaf322d05e,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q84gr26m49tqjrek0x7jxhk5f8gr8p0yxnha4da,BlackRock: IBIT Bitcoin ETF (bc1q8),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
95cb5879592389e294a253ac161f36c8f44f1975baddeb7eef03427c2526f459,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qvafu2wycxzsxcfclrzk5tnwa6zj3rmk7zqmua9,BlackRock: IBIT Bitcoin ETF (bc1qv),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
acebad32643de704e5c3abb056f2da9e8c2446f35087a45acb1aff8d15a21168,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qzt2r4t9xlqxgxndd0revdlwmdegks5rfvx02n2,BlackRock: IBIT Bitcoin ETF (bc1qz),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
8e330527380e88e595b129b00e28a1dd550d42dc32726860a3d05a48f58fc465,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qpy7fr9h80k3rdd55mhgkcr0ty53u4ef2vre62f,BlackRock: IBIT Bitcoin ETF (bc1qp),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
f80c8347e8278150e47a2b7670453df0fdd3c65e8880b7dedb3accf1fe8fa55c,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,16ZEv6MmHqKDThXpEqqVdWiWy4zbQFPdS8,BlackRock: IBIT Bitcoin ETF (16ZEv),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
456bab62d57b1f900467393efbcf24c3533285b45e90bc9702ece0587b494269,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qv5w05fupnycdgyzcapw7d3s0x4u3hr67l0e579,BlackRock: IBIT Bitcoin ETF (bc1qv),false,,inflow,2024-07-06T23:07:49Z,851011,000000000000000000033975eda808dfb3402c387d79595c9357f6455e6b65bf,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
