transactionHash,fromAddress,fromLabel,fromIsContract,toAddress,toLabel,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
0223f446bf48f0e94b2bd85576353d6b2aa8cf00fb007da64b5f4abed30ebc9f,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qw864943hpagmpldy77n286hn768lccuktwvl0m,BlackRock: IBIT Bitcoin ETF (bc1qw),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
16853803cf8abe1a999fb7f40f345623f4c333f688f42f51e296bd2296103f7a,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q97dcefhlvahsh9h29k3uuxf2dk8zs8kyt4fkxp,BlackRock: IBIT Bitcoin ETF (bc1q9),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
c4982c660c4b0bf16f2028f1bf926b1595cd0e9090d91c14e2be677286a0b86c,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qnnrfd52wfraym0ej2e9nlxwtk2tunu8uqftuk5,BlackRock: IBIT Bitcoin ETF (bc1qn),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
66965d0ee3ecb136b24e91738268c113fbef79816bfdef6d4fbcbeff69d433ae,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qxer5xgxke7zvs36prte5y7fy3a59hmqhg7akjn,BlackRock: IBIT Bitcoin ETF (bc1qx),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
3400d193faa32af6fcbab39a741dbdfc8464ec336ae25fb33f46652ceec6ecb0,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qf7uvc3y7xwl5r2yr0svsceyauzn0dcjhexkhxr,BlackRock: IBIT Bitcoin ETF (bc1qf),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
71734eca9330074ac85233da40240c10c9904fefd08a46c16562f737840df2a8,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qhgvvqhtyzt6xd65eqezgzttcjenn08p3h3wr5f,BlackRock: IBIT Bitcoin ETF (bc1qh),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
ddce5e955aae10f9f8f7e4d4c7d2ee4842fa58d7af297b21f7818df26945a5b6,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qwpkl9p4mscxuz5udfqj2qmxtrlqgnjhagdjk56,BlackRock: IBIT Bitcoin ETF (bc1qw),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
6cbdeea96322299ad88127ef14cd0df9c6a88d94c232823e185054bda155d88e,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qe99gkk3wprj50r0lddlv38fy43af4yntr5uwuc,BlackRock: IBIT Bitcoin ETF (bc1qe),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
8bca1c7fd1e2f548c6bf97e637c3cef6222ce42964ed84208247cbac799557b0,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q72lfp4n40s2k36vkzw5c0adrw0fjzvjmxu5wt3,BlackRock: IBIT Bitcoin ETF (bc1q7),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
eee90493ad61586e5fec8638d61ca3cfe000d5a672a5ddf83913f8d08d78d482,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qznytx0a50xjdgs795ua9zwzucawnn4h68332td,BlackRock: IBIT Bitcoin ETF (bc1qz),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
