transactionHash,fromAddress,fromLabel,fromIsContract,toAddress,toLabel,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
90cb35b96bf8ab6ecb395062f826feedeba7009a7efdd0d14e3cea8cd7368bef,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qxfkjqrcra667g5366a0nfs63fq8trz5fdtwl5n,BlackRock: IBIT Bitcoin ETF (bc1qx),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
1537f4d74febb96fdbc18e5e9c7a764939ec6dedd8a68ee5703f3e933f28c7f5,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q8h5ev3a8vuzma9ectcfh7weqramstnm8dcjyf0,BlackRock: IBIT Bitcoin ETF (bc1q8),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
4537c1743eabb1041bf0af9ce86cdc9379463d426384c7a5554ba328493b75ed,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q4rzw78a5r25nhrvk46fmchuxy89uax0dhjr3er,BlackRock: IBIT Bitcoin ETF (bc1q4),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
7da2157de8f03da68ea986380ae6e6179fa4007d830227e1ac4d4e65b44230f4,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q85xezxk829gy6nadjut6hk58us62jn4ghlj6yd,BlackRock: IBIT Bitcoin ETF (bc1q8),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
8130fd116b043ab53ef73d28ec73fe23ca464803c72f0e74365577ea3a0f7dfd,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qfzcjhmudgeh8dkj24j2vwey8v7a7h2td4ajk6w,BlackRock: IBIT Bitcoin ETF (bc1qf),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
0fd026472068760e5b6e17a4a753acc99303a10fb9d816ea265f7a6cf3db36b2,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qgrklhs7p33vjg92zavns9jc6sv9skf9jvsx5dq,BlackRock: IBIT Bitcoin ETF (bc1qg),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
6bf3f605f5b2d2d5635d090d76b6a48f7001e1d7c65e020cc735da27d2da55b3,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qudae39jjkexp2683e0nmk4wdygxue2u2pqducq,BlackRock: IBIT Bitcoin ETF (bc1qu),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
54417cb958f21b073c49a723d9446c802eed4f9477386320afd9a28ce0d6908d,"bc1p6yeqx47r8m333vk2kh2qfjrj3cfsh45cmx8dfkhct6vmmvf98apq2a4qf6",bc1p6yeqx47r8m333vk2kh2qfjrj3cfsh45cmx8dfkhct6vmmvf98apq2a4qf6,false,bc1qh78k58x6m7dyw3scv843s760hmhlunpzltgev4,BlackRock: IBIT Bitcoin ETF (bc1qh),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
0952202a44c6efcc6124e759d3b88c980b9a9354a2f90fc36a42bf0fb31e3693,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q2wz33xpr92tlyrdy390yre3zm2v8s9fdq6f0m7,BlackRock: IBIT Bitcoin ETF (bc1q2),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
d42c61ace4182c9e36055f5092c725e07d85894b580e1e095c836cfbd8ddd980,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qg5379ta4aaj7ljtw2fxm5pfl6eh95a7zeqqv5a,BlackRock: IBIT Bitcoin ETF (bc1qg),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
68e5508a59fa37410a5f7e23d2460f7c2729df987008cb78b4f8529599127a91,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qsprmmm4d6rfkzrds5gs9hwtdcd5alxt9qykvsa,BlackRock: IBIT Bitcoin ETF (bc1qs),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
8d06181cb93161374a9392292a1268adca637ca7f19b9171cfa2ae7c95bc2e6d,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qrkjwvn444cdtqlnysz9h4vcd7sz34etuvcjeyy,BlackRock: IBIT Bitcoin ETF (bc1qr),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
4c83bbd8faa1757779814a2b3a5cf30762a76298b7e1e50e1ea1eed957b40972,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,1Q5KUE2xn3h1RzbFPqa4PZsDEafHYny8DB,BlackRock: IBIT Bitcoin ETF (1Q5KU),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
4ce7ad3ec9c24e39fcd56bbb4f0e525dc79472c5a4be20e15d0d274b765ff5ae,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qwpqlcstkppf98hc0pzzwqedg57fl9jez3khy3a,BlackRock: IBIT Bitcoin ETF (bc1qw),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
67fb6b40aae96fa542de1516a1d6a71a07bd7da1202e550535cbf27b092f61b5,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qxt777kzt7gw37cy9undex33hg7dv9e8ysz2t4p,BlackRock: IBIT Bitcoin ETF (bc1qx),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
69691877aba2a8a9646493a9444038f60022765e39cf30beab8bccfe1840e882,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qdnqze788dnfphhedl222rj4avrjkv5cum8t5e5,BlackRock: IBIT Bitcoin ETF (bc1qd),false,,inflow,2024-07-06T23:08:20Z,851012,00000000000000000002c5a3c9f19fb58c77a85d01e720c8e04d7b9ab39fd03f,Bitcoin,BTC,8,0.00000546,bitcoin,0.31732428,bitcoin
