transactionHash,fromAddress,fromLabel,fromIsContract,toAddress,toLabel,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
56692760ac75229dbdc417146a823f78d9d5fbb3f1282f52b3ccadeeba283b66,1KTYX22RPnpYL3NmQ3JzQZXyajMGGfGvc6,BlackRock: IBIT Bitcoin ETF (1KTYX),false,"bc1qgzh48y7h7dm5pz5my03cw3g3zkfervaaqmsshr,bc1qh78k58x6m7dyw3scv843s760hmhlunpzltgev4",BlackRock: IBIT Bitcoin ETF (bc1qg) (+1),false,,outflow,2024-05-30T15:39:24Z,845794,00000000000000000002ceec12138dc6d699ff2e71d8793457be2bcd437d1127,Bitcoin,BTC,8,795.7465048,bitcoin,54594576.2013184,bitcoin
b78d0e650a1c3b8a6f31135894a3858c106933109811c4e751b2b593fc6af2d8,1NtZkcvmCsx4EtaZekffx4nigCUjhzUkCs,BlackRock: IBIT Bitcoin ETF (1NtZk),false,"bc1qh78k58x6m7dyw3scv843s760hmhlunpzltgev4,bc1qrpsvwvlvqttgucgw0rf2fxcjtyfguu3cggx7pp",BlackRock: IBIT Bitcoin ETF (bc1qr) (+1),false,,outflow,2024-05-30T15:39:24Z,845794,00000000000000000002ceec12138dc6d699ff2e71d8793457be2bcd437d1127,Bitcoin,BTC,8,742.22261791,bitcoin,50922409.36956928,bitcoin
b78d0e650a1c3b8a6f31135894a3858c106933109811c4e751b2b593fc6af2d8,"1NtZkcvmCsx4EtaZekffx4nigCUjhzUkCs",BlackRock: IBIT Bitcoin ETF (1NtZk),false,bc1qrpsvwvlvqttgucgw0rf2fxcjtyfguu3cggx7pp,BlackRock: IBIT Bitcoin ETF (bc1qr),false,,inflow,2024-05-30T15:39:24Z,845794,00000000000000000002ceec12138dc6d699ff2e71d8793457be2bcd437d1127,Bitcoin,BTC,8,599.99960401,bitcoin,41164772.83191808,bitcoin
dd9f6a082455ff6ba970a25e1e5d4f881873f7bcc20c75d7a8caa2bf7b25b260,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1q8grluk20qflxp2wwn90yfwsm4xft8sz8ag3x25,BlackRock: IBIT Bitcoin ETF (bc1q8),false,,inflow,2024-05-29T18:04:27Z,845673,000000000000000000024a7eb071e6475d053c16998744247fb885525b76739f,Bitcoin,BTC,8,600,bitcoin,40553400,bitcoin
373f38b96ab21f8239cd84ff2e532835da0c7c64d7e1eea5f49a4cc29b1b556a,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qxrty9af6a89z88eyed2s29v7pavsc3d545xvg5,BlackRock: IBIT Bitcoin ETF (bc1qx),false,,inflow,2024-05-29T18:04:27Z,845673,000000000000000000024a7eb071e6475d053c16998744247fb885525b76739f,Bitcoin,BTC,8,303.12089346,bitcoin,20487638.06806794,bitcoin
a089be5eaeaf263081ca29038080c5be997a39a65ebca2e99ca05ce34e6f6c0b,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qwd76fjpfcwc0g7y58xwhukm68fhuj29a2yzyrf,BlackRock: IBIT Bitcoin ETF (bc1qw),false,,inflow,2024-05-29T17:27:50Z,845668,00000000000000000000518fc27e3a6798c73d59d291e696285b699ec36dbba1,Bitcoin,BTC,8,600,bitcoin,40434000,bitcoin
93f774741dc91f20dd6c6335349086f9180b598f54b8c261d4f2206a37725b05,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qw0d7jmjpuauyrrkxyqyywwm672p5w9lav45jlv,BlackRock: IBIT Bitcoin ETF (bc1qw),false,,inflow,2024-05-28T16:07:46Z,845529,00000000000000000000db2c9edc3f1a7415fcb143ccaebfe1f05655058a332d,Bitcoin,BTC,8,600,bitcoin,41010600,bitcoin
c8c1f105925c19bb12ae3e0472cf62ed7419a7fa83308a898425518d845ac40d,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qwpqlcstkppf98hc0pzzwqedg57fl9jez3khy3a,BlackRock: IBIT Bitcoin ETF (bc1qw),false,,inflow,2024-05-28T16:07:46Z,845529,00000000000000000000db2c9edc3f1a7415fcb143ccaebfe1f05655058a332d,Bitcoin,BTC,8,600,bitcoin,41010600,bitcoin
7856e049258ac55f4808b04494a4e90f483f0bc1763e85c6cbf17fa45181d919,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qqkzkayxr9aufrwdyrmjfe7azvdug8waccvvlqg,BlackRock: IBIT Bitcoin ETF (bc1qq),false,,inflow,2024-05-28T16:07:46Z,845529,00000000000000000000db2c9edc3f1a7415fcb143ccaebfe1f05655058a332d,Bitcoin,BTC,8,600,bitcoin,41010600,bitcoin
e5547f8117bc8d96621dc4f8b785ad5350d059ba1b8eaafb396d3c12e0e1a40c,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qxrty9af6a89z88eyed2s29v7pavsc3d545xvg5,BlackRock: IBIT Bitcoin ETF (bc1qx),false,,inflow,2024-05-28T15:55:58Z,845527,00000000000000000001f8bfe9c4f5f59779fa5ece2d40c1155591de17ce9a7c,Bitcoin,BTC,8,241.88599228,bitcoin,16540406.03809868,bitcoin
