transactionHash,fromAddress,fromLabel,fromIsContract,toAddress,toLabel,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
a003abc3c8d22338e57860b07f287831662e045d80455cbb52c1942900065cdb,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qv6805phqf0wjmjp22guxstvdyvjllefcuuhsfn,BlackRock: IBIT Bitcoin ETF (bc1qv),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
a910ec7a69fa7b39549c3a0188cc620e80e3bd68b8af25656feca625ed039fb8,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qrjeufv5rd9cmdnszvt2uyrcmxjtzxq73dknx9r,BlackRock: IBIT Bitcoin ETF (bc1qr),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
4b0aaf773169378b086ab89a2a0c22b14369bd499bd5e534766b30003662d1b7,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q9jw0nt6yvjxx2pal25qrdxqs9ty4g65s78dlr9,BlackRock: IBIT Bitcoin ETF (bc1q9),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
980e1b2c96508f79f4025646aa870517fb64754ed5eb094223adb7b9a0e395d5,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q4wck98de3gfed5jht3lcsc285kkgc8j4htu5hr,BlackRock: IBIT Bitcoin ETF (bc1q4),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
3c57957cb7652c88c8420801eaa284f3648e8a6e3266440465c910a8214273df,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qtqp82dlmps8f3fpsd0tvw2vtmege04mqkqj4qk,BlackRock: IBIT Bitcoin ETF (bc1qt),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
5ec55216f9a1159baa78921dbb849e10dca6e185ea7dbcd50758534601a382c8,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qpvhz2lkddkzjrzzv0cq68p5glrt88tgp0pqyls,BlackRock: IBIT Bitcoin ETF (bc1qp),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
7d1b90232bc6f0c8822a12fc478dfc41f5c84269495291e90859b178793134c7,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1q0ml0p9yd85p3l5w7y9483zxe25dc3pg28yuj88,BlackRock: IBIT Bitcoin ETF (bc1q0),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
4854ab4ba329d23ec6c51c9abab1dd399ae163d73e64907d52ce4d93d77cb5cd,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qypqqcu2nf8j8lcnywra2mcvhd4vjdhgtqnr9au,BlackRock: IBIT Bitcoin ETF (bc1qy),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
e8674d2c4ce55f385c0a3c5ca33aa142d4266ca2467b35ae7e77419fc3564dc9,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qu5p97dkgqxmga47p3wnkaa96ezmufk6vae0sea,BlackRock: IBIT Bitcoin ETF (bc1qu),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
8820343308fa64148fd6947b42aca14574fcf21968551532f848bd93d9b635d5,"bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck",bc1pnjwaufmvsu47ht643d2a9lclfzma2yxlg3z8ae8w4frzmspesjhqtradck,false,bc1qly7fxpg8cwxgms042k8d4mld920y089yd5grw8,BlackRock: IBIT Bitcoin ETF (bc1ql),false,,inflow,2024-07-06T23:12:38Z,851014,0000000000000000000028cd159256d19f55cac0c7caeb1d00311976a20bd187,Bitcoin,BTC,8,0.00000546,bitcoin,0.31735158,bitcoin
