transactionHash,fromAddress,fromLabel,fromIsContract,toAddress,toLabel,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
00c88ea14ab4a8f174a5a4510dfa4ce125e0827cc1e221671327fedb24d7b32a,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1q6mzags3khmyyaj5as5m3z4ucq2hsj7ygxu3dwy,BlackRock: IBIT Bitcoin ETF (bc1q6),false,,inflow,2024-07-15T16:11:50Z,852327,00000000000000000002148faa4701ace94a456480b72c71ee4b5ce33062f48d,Bitcoin,BTC,8,71.88115113,bitcoin,4532969.15256006,bitcoin
ffd06b9307775e852c725e0ac832327c97fb5c179b572d654d3a9e67822c5b32,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qk44u9zl3dpa8tckgt93lnej354xw0d6fmhsk0r,BlackRock: IBIT Bitcoin ETF (bc1qk),false,,inflow,2024-07-15T16:11:50Z,852327,00000000000000000002148faa4701ace94a456480b72c71ee4b5ce33062f48d,Bitcoin,BTC,8,100,bitcoin,6306200,bitcoin
c88a46b2e03a939558f9c7ec94546cc3fd6b40fc48c31a133717046291f28062,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1q32g66ymrz63zf980ngqycqy49lgmm6fulq62q6,BlackRock: IBIT Bitcoin ETF (bc1q3),false,,inflow,2024-07-15T16:09:29Z,852326,00000000000000000001c40358ce3c16da4dd99520338a9b89f48fc97e70f6d0,Bitcoin,BTC,8,600,bitcoin,37714200,bitcoin
cf836416459c12cb90b1fbcadd8801f30b3c1670cad7fa7520dadc4fe1c1c218,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1q6uh966s0fzaelt0kprlrhnq8suam3ujqzqn845,BlackRock: IBIT Bitcoin ETF (bc1q6),false,,inflow,2024-07-15T16:08:25Z,852325,00000000000000000000cc6293cea96e74eab7e33321f3b0d479e728da8888c5,Bitcoin,BTC,8,600,bitcoin,37714200,bitcoin
7297967333c02ebe692c38192daf6a5ea6d10dff515184bece068114568c8b27,"bc1py8fvtyyn0t2edx69h42qkchlqjwnm42l2733gnlgh4e0lual94sqps0wuv",bc1py8fvtyyn0t2edx69h42qkchlqjwnm42l2733gnlgh4e0lual94sqps0wuv,false,bc1qh78k58x6m7dyw3scv843s760hmhlunpzltgev4,BlackRock: IBIT Bitcoin ETF (bc1qh),false,,inflow,2024-07-14T14:37:21Z,852147,00000000000000000000e54927b84125b788991b0382faa04214154bd016aaaf,Bitcoin,BTC,8,0.00000546,bitcoin,0.3265626,bitcoin
dd4ee3471bed4e62914889f079fef8a0ffe716286834a5fb037c5eade7486516,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qseqpp4tamr208jve242dhyxetgnymhm9x5qzr4,BlackRock: IBIT Bitcoin ETF (bc1qs),false,,inflow,2024-07-12T16:13:41Z,851859,000000000000000000026395a3add8cff306a08f67cb6d3eef0984a490d0a747,Bitcoin,BTC,8,600,bitcoin,34811400,bitcoin
441b3a2aa54722e9908de5fa3160e0056ab7a85534f15be2bd8895ab10ad7315,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1q0yv875ctfzzhuq39lk5wv5txdfr2r4dseltnjy,BlackRock: IBIT Bitcoin ETF (bc1q0),false,,inflow,2024-07-12T15:40:40Z,851857,00000000000000000002428f938fdf3b402254de791adec88f9a13549491c5ea,Bitcoin,BTC,8,600,bitcoin,34761000,bitcoin
96b6802cd1d3d826a3bf585a67f1f4009093c516e5e5b0af6a05d405c056262b,"3J7cUjBZxvGRCwFBz3q23zAsnhFfZrDSSU",Coinbase Prime: Custody Gas Supplier (3J7cU),false,bc1q0mqpk48z7av64z9k0j30mexxd02ssdumt0d5gv,BlackRock: IBIT Bitcoin ETF (bc1q0),false,,inflow,2024-07-12T15:40:40Z,851857,00000000000000000002428f938fdf3b402254de791adec88f9a13549491c5ea,Bitcoin,BTC,8,0.00009781,bitcoin,5.66662235,bitcoin
31b73b0c55f094a4737513f370a38045c2c35ca45b208b789190b2439f9e070c,"3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd",Coinbase Prime: Hot Wallet (3MqUP),false,bc1qjam8j0uauu4lg28wv5cc06ncfz7hly62gm7avy,BlackRock: IBIT Bitcoin ETF (bc1qj),false,,inflow,2024-07-12T15:40:40Z,851857,00000000000000000002428f938fdf3b402254de791adec88f9a13549491c5ea,Bitcoin,BTC,8,52.24299004,bitcoin,3026697.6279674,bitcoin
a4998c9ff440066bea4435c854e07901667cbf041d37f7b5bee8d1ab65fe9ff7,"3J7cUjBZxvGRCwFBz3q23zAsnhFfZrDSSU",Coinbase Prime: Custody Gas Supplier (3J7cU),false,bc1qjmsh73wfetdzw9hy9z7l0709wqresn8sn2kvy0,BlackRock: IBIT Bitcoin ETF (bc1qj),false,,inflow,2024-07-12T15:40:40Z,851857,00000000000000000002428f938fdf3b402254de791adec88f9a13549491c5ea,Bitcoin,BTC,8,0.00002299,bitcoin,1.33192565,bitcoin
